01:02:14.374 [main] INFO  c.r.RuoYiApplication - [logStarting,55] - Starting RuoYiApplication using Java 1.8.0_412 on jackma-jifq-01.evoxt.com with PID 9480 (/www/wwwroot/Defiweb/passport/ruoyi-admin.jar started by root in /www/wwwroot/Defiweb/qianduan/js/ch)
05:05:02.664 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:05:02.668 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:05:04.168 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:05:04.945 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:07:55.183 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:07:55.185 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:10:00.003 [刷新首页信息5] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
05:10:00.005 [刷新首页信息5] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718572200005
05:10:00.007 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:10:00.007 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:10:00.077 [刷新首页信息5] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:72
05:10:01.583 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:10:02.376 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:10:02.380 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:10:03.939 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:10:04.719 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:12:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:12:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:15:00.006 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:15:00.006 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:15:01.639 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:15:02.467 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:15:02.472 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:15:03.998 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:15:04.771 [quartzScheduler_Worker-6] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:17:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:17:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:20:00.002 [刷新首页信息1] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
05:20:00.005 [刷新首页信息1] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718572800005
05:20:00.007 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:20:00.008 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:20:00.078 [刷新首页信息1] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:73
05:20:01.571 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:20:02.340 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:20:02.344 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:20:03.902 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:20:04.744 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:22:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:22:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:25:00.004 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:25:00.004 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:25:01.558 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:25:02.342 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:25:02.346 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:25:03.880 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:25:04.654 [quartzScheduler_Worker-9] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:27:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:27:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:30:00.001 [刷新首页信息2] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
05:30:00.005 [刷新首页信息2] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718573400005
05:30:00.007 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:30:00.007 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:30:00.077 [刷新首页信息2] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:72
05:30:01.556 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:30:02.347 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:30:02.350 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:30:03.899 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:30:04.666 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:32:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:32:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:34:32.619 [http-nio-8001-exec-45] INFO  o.a.s.c.e.EhCacheManager - [getCache,169] - Using existing EHCache named [sys-config]
05:35:00.005 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:35:00.005 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:35:01.568 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:35:02.408 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:35:02.412 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:35:03.957 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:35:04.725 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:37:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:37:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:40:00.006 [刷新首页信息3] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
05:40:00.009 [刷新首页信息3] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718574000009
05:40:00.011 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:40:00.011 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:40:00.078 [刷新首页信息3] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:69
05:40:01.559 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:40:02.345 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:40:02.349 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:40:03.896 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:40:04.666 [quartzScheduler_Worker-4] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:42:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:42:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:45:00.005 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:45:00.005 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:45:01.546 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:45:02.323 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:45:02.327 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:45:03.871 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:45:04.644 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:47:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:47:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:50:00.002 [刷新首页信息4] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
05:50:00.005 [刷新首页信息4] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718574600005
05:50:00.007 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:50:00.007 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:50:00.086 [刷新首页信息4] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:81
05:50:01.541 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:50:02.295 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:50:02.299 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:50:03.866 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:50:04.654 [quartzScheduler_Worker-7] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:52:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:52:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
05:55:00.004 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
05:55:00.005 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
05:55:01.555 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
05:55:02.335 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
05:55:02.339 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
05:55:03.910 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
05:55:04.682 [quartzScheduler_Worker-8] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
05:57:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
05:57:55.184 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
06:00:00.002 [刷新首页信息5] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
06:00:00.007 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
06:00:00.007 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
06:00:00.013 [刷新首页信息5] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718575200013
06:00:00.036 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [defiDailyYieldSub,66] - defiJob.defiDailyYieldSub start yieldDate:2024-06-16
06:00:00.046 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [defiDailyYieldByDate,117] - 需要发放条数：2
06:00:00.049 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coinDailyYield,143] - 开始发放收益，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,date:2024-06-16,balan:null,product:USDT
06:00:00.092 [刷新首页信息5] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:79
06:00:01.551 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
06:00:01.980 [quartzScheduler_Worker-2] INFO  c.r.defi.job.DefiJob - [coinDailyYield,143] - 开始发放收益，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,date:2024-06-16,balan:null,product:USDT
06:00:02.101 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
06:00:02.106 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
06:00:03.647 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
06:00:04.416 [quartzScheduler_Worker-1] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
06:02:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
06:02:55.185 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
06:05:00.005 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
06:05:00.006 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
06:05:01.579 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
06:05:02.350 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
06:05:02.353 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
06:05:03.917 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:0.000006916->0.000006916,USDT:0->0.000006916
06:05:04.685 [quartzScheduler_Worker-3] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0x97cd4ef8582d10492099d2d784760cf3f91f691c,结果:1,bsc:999999999
06:07:55.182 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,100] - invalidation sessions...
06:07:55.183 [schedule-pool-8] INFO  c.r.f.s.w.s.OnlineWebSessionManager - [validateSessions,165] - Finished invalidation session. No sessions were stopped.
06:10:00.002 [刷新首页信息1] INFO  c.r.d.j.DefiIndexDataJob - [refreshIndexData,24] - 开始刷新首页defi产品数据数据
06:10:00.006 [刷新首页信息1] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,212] - queryIndexInfoCache，stattime:1718575800006
06:10:00.008 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefresh,324] - 开始更新余额，总共条数：2
06:10:00.008 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0xb2d5c49f7392505a8769ecca08b06385279d95c3
06:10:00.089 [刷新首页信息1] INFO  c.r.d.s.i.DefiChainInfoServiceImpl - [queryIndexInfoCache,224] - queryIndexInfoCache，endtime:83
06:10:01.553 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,357] - 更新余额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:0->0,USDT:0->0
06:10:02.310 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,381] - 更新授权金额，address:0xb2d5c49f7392505a8769ecca08b06385279d95c3,结果:1,bsc:999999999
06:10:02.314 [quartzScheduler_Worker-5] INFO  c.r.defi.job.DefiJob - [coninRefreshByDefiAddressDetail,337] - 开始更新余额:0x97cd4ef8582d10492099d2d784760cf3f91f691c
